BHK,sector,price,SuperArea,floor,Furnishing,facing,Car_Parking,Bathroom,Balcony,overlooking,city
4,others,13.65,6300.0,1,Semi-Furnished,East,available,4+,3,"Garden/Park, Main Road",Bangalore
2,Thanisandra Main Road,1.07,1189.0,5,Unfurnished,East,available,2,1,Main Road,Bangalore
3,Whitefield,4.75,2753.0,9,Semi-Furnished,East,available,2,2,"Garden/Park, Main Road",Bangalore
3,others,1.25,2047.0,1,Semi-Furnished,South,available,3,3,Main Road,Bangalore
3,others,1.1,1648.0,4,Unfurnished,North,available,2,1,Main Road,Bangalore
3,others,3.0,1804.0,10,Unfurnished,North - East,not sure,3,1,"Garden/Park, Pool",Bangalore
2,Krishnarajapura,0.583,1100.0,3,Semi-Furnished,North,available,2,1,Main Road,Bangalore
3,others,5.5,3025.0,4,Semi-Furnished,East,available,4,3,Main Road,Bangalore
3,Whitefield,3.1,2215.0,10+,Semi-Furnished,East,not sure,3,1,"Garden/Park, Pool",Bangalore
2,others,0.748,1151.0,4,Unfurnished,North,available,2,1,"Garden/Park, Main Road",Bangalore
4,others,7.0,4430.0,10+,Furnished,North,available,4,4,"Garden/Park, Main Road, Pool",Bangalore
3,others,1.85,1500.0,10+,Unfurnished,East,available,3,2,"Garden/Park, Main Road",Bangalore
2,Whitefield,0.75,1150.0,4,Semi-Furnished,West,available,2,2,Garden/Park,Bangalore
1,others,0.34,800.0,4,Unfurnished,North,available,1,1,Main Road,Bangalore
1,others,0.7,605.0,10+,Unfurnished,East,not sure,1,1,Main Road,Bangalore
2,HSR Layout,0.985,1350.0,2,Unfurnished,East,not sure,2,3,Main Road,Bangalore
3,others,0.54,1380.0,2,Unfurnished,East,not sure,3,2,"Garden/Park, Main Road, Pool",Bangalore
3,others,4.15,2750.0,2,Semi-Furnished,East,available,3,3,Garden/Park,Bangalore
4+,HSR Layout,1.8,2400.0,10+,Semi-Furnished,East,not sure,4+,1,"Garden/Park, Main Road",Bangalore
2,Yelahanka,1.08,1210.0,6,Unfurnished,East,available,2,1,Garden/Park,Bangalore
2,others,0.53,1125.0,2,Semi-Furnished,East,available,2,2,Main Road,Bangalore
3,Whitefield,4.0,2800.0,10+,Semi-Furnished,East,not sure,3,2,Garden/Park,Bangalore
2,others,1.6,1100.0,10+,Unfurnished,West,available,2,3,"Garden/Park, Main Road, Pool",Bangalore
3,Yelahanka,0.7759999999999999,1300.0,1,Unfurnished,East,available,2,2,Main Road,Bangalore
3,Kengeri,0.652,1304.0,1,Unfurnished,North,available,2,1,Main Road,Bangalore
2,Jayanagar,1.4,1200.0,2,Unfurnished,East,available,2,1,Main Road,Bangalore
3,others,1.3,1590.0,2,Semi-Furnished,South - East,not sure,3,2,Main Road,Bangalore
4+,others,18.9,7800.0,10+,Semi-Furnished,North - East,available,4+,4,"Garden/Park, Main Road, Pool",Bangalore
4+,others,5.5,4872.0,10+,Unfurnished,East,not sure,4+,4+,Main Road,Bangalore
2,JP Nagar,0.59,960.0,4,Semi-Furnished,East,not sure,2,2,Main Road,Bangalore
2,others,0.285,1100.0,3,Unfurnished,East,not sure,2,1,Main Road,Bangalore
3,others,1.05,1397.0,3,Unfurnished,North - East,available,2,1,"Garden/Park, Main Road, Pool",Bangalore
2,others,0.358,974.0,3,Unfurnished,East,not sure,2,1,Main Road,Bangalore
3,others,1.15,1281.0,10,Unfurnished,North - East,not sure,2,1,Main Road,Bangalore
2,Thanisandra,0.928,1428.0,4,Unfurnished,East,available,2,1,"Garden/Park, Main Road",Bangalore
2,Hennur Main Road,0.85,995.0,5,Semi-Furnished,East,available,2,2,Garden/Park,Bangalore
2,others,0.654,1031.0,5,Unfurnished,North,available,2,1,Main Road,Bangalore
3,Thanisandra,1.8,1640.0,4,Semi-Furnished,East,available,3,3,Main Road,Bangalore
3,others,0.865,1331.0,3,Semi-Furnished,East,available,2,1,Main Road,Bangalore
2,Whitefield,1.24,1378.0,8,Unfurnished,East,available,2,2,"Garden/Park, Main Road",Bangalore
2,Thanisandra,1.99,1313.0,10+,Unfurnished,North,available,2,2,Garden/Park,Bangalore
3,others,1.2,1250.0,10+,Unfurnished,East,available,3,2,Main Road,Bangalore
3,others,2.0,1865.0,10+,Unfurnished,East,available,3,2,Garden/Park,Bangalore
3,Hennur Main Road,2.7,2409.0,10+,Semi-Furnished,East,available,3,3,Main Road,Bangalore
3,others,2.12,1514.0,1,Unfurnished,North - East,not sure,3,3,Main Road,Bangalore
4+,others,4.5,3420.0,2,Semi-Furnished,North,available,4,4+,Garden/Park,Bangalore
3,others,1.51,2019.0,10+,Unfurnished,North,available,3,1,"Main Road, Pool",Bangalore
3,Whitefield,7.1,4100.0,10+,Semi-Furnished,West,not sure,4,2,Main Road,Bangalore
3,Sarjapura,1.11,1239.0,10,Unfurnished,East,available,2,1,Garden/Park,Bangalore
2,others,0.6,1100.0,10+,Unfurnished,East,available,2,2,Main Road,Bangalore
3,others,0.922,1720.0,1,Semi-Furnished,North,available,3,3,"Garden/Park, Main Road, Pool",Bangalore
2,others,0.79,1059.0,10+,Unfurnished,East,available,2,1,"Garden/Park, Main Road, Pool",Bangalore
3,Whitefield,4.3,2753.0,9,Unfurnished,East,not sure,3,1,Garden/Park,Bangalore
4+,HSR Layout,2.8,1200.0,5,Semi-Furnished,South - East,not sure,4+,1,Main Road,Bangalore
3,others,7.88,2678.0,9,Semi-Furnished,East,available,4,3,Garden/Park,Bangalore
2,others,0.88,1275.0,2,Semi-Furnished,West,available,2,2,Garden/Park,Bangalore
3,JP Nagar,0.745,1415.0,1,Unfurnished,East,available,2,2,Main Road,Bangalore
4+,others,9.5,5600.0,10+,Unfurnished,East,available,4+,4,"Garden/Park, Main Road, Pool",Bangalore
4,others,5.0,2400.0,2,Unfurnished,North - East,not sure,4,3,"Main Road, Pool",Bangalore
3,Yelahanka,1.12,1528.0,4,Unfurnished,North,available,3,3,Main Road,Bangalore
3,Hennur Main Road,0.98,1689.0,2,Semi-Furnished,East,available,3,2,Main Road,Bangalore
3,Jayanagar,6.0,2400.0,4,Unfurnished,East,available,3,2,"Garden/Park, Main Road",Bangalore
2,others,0.9,1300.0,1,Semi-Furnished,North - East,not sure,2,3,"Garden/Park, Main Road, Pool",Bangalore
4,others,7.5,4200.0,5,Furnished,West,available,4,4+,"Garden/Park, Pool",Bangalore
3,others,7.0,2678.0,10+,Unfurnished,East,available,4,3,Garden/Park,Bangalore
4,others,5.0,3585.0,2,Unfurnished,East,not sure,4,3,Main Road,Bangalore
3,others,1.85,1920.0,10+,Semi-Furnished,East,available,3,1,"Garden/Park, Pool",Bangalore
3,others,1.1,1445.0,10+,Unfurnished,East,not sure,2,2,"Garden/Park, Main Road, Pool",Bangalore
3,others,1.29,1405.0,5,Unfurnished,East,available,3,1,Main Road,Bangalore
2,Krishnarajapura,0.78,1105.0,3,Furnished,North - West,available,2,1,Garden/Park,Bangalore
2,others,1.04,1230.0,1,Furnished,North,available,3,2,"Garden/Park, Main Road, Pool",Bangalore
3,Hennur Main Road,1.75,1949.0,3,Unfurnished,East,not sure,3,1,"Garden/Park, Main Road",Bangalore
3,others,0.88,1314.0,10+,Unfurnished,East,available,3,2,Garden/Park,Bangalore
4,others,3.7,4100.0,10+,Semi-Furnished,East,not sure,4+,4+,"Garden/Park, Main Road, Pool",Bangalore
2,others,1.1,1200.0,2,Semi-Furnished,East,not sure,2,1,Main Road,Bangalore
2,others,0.53,1150.0,3,Semi-Furnished,East,not sure,2,1,Main Road,Bangalore
2,others,0.65,1130.0,5,Semi-Furnished,East,available,2,1,Garden/Park,Bangalore
2,others,1.5,1450.0,3,Semi-Furnished,East,not sure,2,2,"Garden/Park, Main Road",Bangalore
2,others,0.51,1150.0,4,Furnished,East,not sure,2,1,Main Road,Bangalore
4,others,3.0,1945.0,1,Semi-Furnished,East,not sure,3,1,Main Road,Bangalore
3,others,0.55,1100.0,10+,Semi-Furnished,West,not sure,2,1,Main Road,Bangalore
2,others,1.12,1168.0,10+,Semi-Furnished,North,not sure,2,1,"Garden/Park, Main Road",Bangalore
2,others,0.75,1150.0,3,Furnished,North - East,not sure,2,2,Main Road,Bangalore
2,others,0.75,1180.0,1,Unfurnished,East,not sure,2,3,Garden/Park,Bangalore
3,others,1.15,1260.0,4,Furnished,East,not sure,3,2,Main Road,Bangalore
3,others,0.6,1365.0,3,Semi-Furnished,East,available,2,2,"Garden/Park, Main Road",Bangalore
4,Whitefield,6.25,4044.0,10+,Unfurnished,East,available,4,3,Garden/Park,Bangalore
2,others,0.95,1054.0,3,Semi-Furnished,South,not sure,2,1,Main Road,Bangalore
2,others,0.7,1400.0,3,Semi-Furnished,North - East,available,2,2,"Garden/Park, Main Road, Pool",Bangalore
3,others,0.81,1359.0,1,Semi-Furnished,East,not sure,2,1,Main Road,Bangalore
1,others,7.5,2400.0,6,Unfurnished,East,not sure,4+,1,Main Road,Bangalore
2,others,1.5,1210.0,10+,Semi-Furnished,South,not sure,2,1,Main Road,Bangalore
2,others,0.55,885.0,6,Semi-Furnished,North,available,2,2,Garden/Park,Bangalore
2,others,0.46,1060.0,3,Unfurnished,East,not sure,2,1,Main Road,Bangalore
2,Whitefield,1.03,981.0,10+,Unfurnished,East,not sure,2,1,Garden/Park,Bangalore
3,Hennur Main Road,1.7,2027.0,3,Unfurnished,West,not sure,3,3,Main Road,Bangalore
1,others,0.35,605.0,2,Unfurnished,North,not sure,1,1,Garden/Park,Bangalore
2,others,0.95,1280.0,4,Furnished,East,not sure,2,1,Main Road,Bangalore
2,others,0.64,1188.0,2,Unfurnished,East,available,2,1,Main Road,Bangalore
2,others,0.68,1128.0,1,Unfurnished,East,not sure,2,1,Main Road,Bangalore
3,others,0.75,1532.0,2,Semi-Furnished,East,not sure,3,2,Main Road,Bangalore
3,Jayanagar,3.0,2200.0,1,Semi-Furnished,East,not sure,3,2,Main Road,Bangalore
2,others,0.68,1140.0,4,Semi-Furnished,North,not sure,2,1,"Garden/Park, Main Road, Pool",Bangalore
3,Whitefield,1.4,1499.0,3,Unfurnished,East,not sure,3,2,Main Road,Bangalore
2,others,1.2,1380.0,4,Semi-Furnished,East,not sure,2,1,Garden/Park,Bangalore
2,Whitefield,1.0,1300.0,1,Unfurnished,East,available,2,2,"Garden/Park, Main Road, Pool",Bangalore
1,others,0.585,650.0,8,Unfurnished,North,not sure,1,1,Main Road,Bangalore
3,HSR Layout,1.43,1548.0,2,Unfurnished,East,available,2,2,"Garden/Park, Main Road",Bangalore
2,others,0.8,950.0,1,Semi-Furnished,West,not sure,2,1,Main Road,Bangalore
3,others,0.9,1350.0,1,Unfurnished,East,not sure,2,1,Pool,Bangalore
2,Sarjapura,1.1,944.0,10+,Unfurnished,West,not sure,2,1,Main Road,Bangalore
2,others,1.15,1191.0,10+,Unfurnished,East,not sure,2,1,Main Road,Bangalore
4,Jayanagar,4.8,3221.0,10+,Unfurnished,North,available,4+,3,"Garden/Park, Main Road",Bangalore
4+,others,5.0,7000.0,6,Furnished,South -West,available,4+,4+,Main Road,Bangalore
3,JP Nagar,2.05,2002.0,10+,Unfurnished,West,not sure,3,2,"Garden/Park, Main Road, Pool",Bangalore
3,others,2.5,1868.0,10+,Unfurnished,North,available,3,2,Main Road,Bangalore
4,others,5.0,3585.0,2,Semi-Furnished,North - East,available,4,2,Main Road,Bangalore
4,others,7.75,6000.0,2,Semi-Furnished,West,available,4+,4+,Garden/Park,Bangalore
4,others,3.7,3000.0,10+,Unfurnished,East,available,4+,2,"Garden/Park, Pool",Bangalore
2,Krishnarajapura,0.85,1220.0,3,Furnished,East,not sure,2,1,Main Road,Bangalore
3,others,1.9,1650.0,5,Unfurnished,North,available,3,3,Main Road,Bangalore
3,others,3.0,2494.0,2,Unfurnished,North,available,3,1,Garden/Park,Bangalore
3,others,2.15,1875.0,2,Semi-Furnished,East,available,3,2,"Garden/Park, Main Road",Bangalore
4,Whitefield,6.1,4111.0,10+,Semi-Furnished,East,available,4+,2,Garden/Park,Bangalore
3,others,0.994,1498.0,5,Unfurnished,East,available,3,3,"Garden/Park, Main Road, Pool",Bangalore
3,JP Nagar,0.95,1700.0,1,Semi-Furnished,North,available,3,1,"Garden/Park, Main Road",Bangalore
2,Kengeri,0.38,835.0,1,Semi-Furnished,East,not sure,2,1,Main Road,Bangalore
3,others,2.75,1595.0,10+,Furnished,East,not sure,3,1,Main Road,Bangalore
2,Thanisandra,1.35,1098.0,1,Semi-Furnished,East,not sure,2,1,Main Road,Bangalore
2,others,0.75,900.0,10,Unfurnished,West,available,2,1,"Garden/Park, Main Road, Pool",Bangalore
3,others,1.42,1789.0,3,Unfurnished,East,available,3,2,Main Road,Bangalore
2,others,0.55,920.0,4,Semi-Furnished,North,not sure,2,1,Main Road,Bangalore
2,others,0.95,900.0,3,Semi-Furnished,West,not sure,2,2,Main Road,Bangalore
3,others,0.86,1450.0,3,Semi-Furnished,East,not sure,2,2,Main Road,Bangalore
3,Jakkur,1.62,1764.0,5,Unfurnished,West,available,3,2,"Garden/Park, Main Road, Pool",Bangalore
3,others,2.32,2300.0,3,Furnished,North - West,available,3,3,Main Road,Bangalore
4,others,6.2,3400.0,2,Unfurnished,North - East,not sure,4,1,"Garden/Park, Main Road",Bangalore
3,others,0.47,1080.0,4,Unfurnished,North,available,2,1,Main Road,Bangalore
2,others,1.46,1314.0,9,Unfurnished,North - East,not sure,2,1,Garden/Park,Bangalore
3,others,2.13,1804.0,9,Unfurnished,North - East,available,3,2,"Garden/Park, Pool",Bangalore
4,others,6.0,3340.0,2,Semi-Furnished,North,not sure,4,4,"Garden/Park, Main Road",Bangalore
3,others,0.95,1735.0,2,Furnished,East,available,3,1,Main Road,Bangalore
3,others,2.0,1668.0,2,Unfurnished,North,available,3,2,Main Road,Bangalore
3,Bagaluru,1.25,1588.0,10+,Unfurnished,West,available,3,2,Garden/Park,Bangalore
3,others,1.36,1550.0,10,Unfurnished,East,available,3,2,"Garden/Park, Main Road",Bangalore
1,others,0.2,375.0,3,Furnished,East,available,1,1,Main Road,Bangalore
2,others,1.49,1250.0,10+,Unfurnished,West,not sure,2,1,Garden/Park,Bangalore
3,others,1.27,1710.0,3,Unfurnished,North,available,2,2,Main Road,Bangalore
2,others,0.65,950.0,4,Unfurnished,East,not sure,2,1,Main Road,Bangalore
2,Bagaluru,0.85,908.0,10+,Unfurnished,East,not sure,2,1,Main Road,Bangalore
3,Thanisandra Main Road,2.9,2005.0,10+,Unfurnished,East,not sure,3,1,"Garden/Park, Main Road, Pool",Bangalore
2,others,0.96,1178.0,2,Unfurnished,North,not sure,2,1,"Garden/Park, Main Road, Pool",Bangalore
3,others,1.0,1586.0,4,Unfurnished,North,available,3,3,"Garden/Park, Main Road",Bangalore
3,others,1.53,2186.0,1,Unfurnished,East,available,3,2,"Garden/Park, Main Road",Bangalore
3,Sarjapura,1.9,1629.0,10+,Unfurnished,East,available,3,2,Garden/Park,Bangalore
3,others,4.5,2600.0,3,Semi-Furnished,North,not sure,4,4,Main Road,Bangalore
2,others,0.57,1206.0,10+,Unfurnished,East,not sure,2,3,Main Road,Bangalore
4,others,3.98,3650.0,3,Semi-Furnished,East,available,3,4+,Main Road,Bangalore
4,others,9.6,4800.0,10+,Semi-Furnished,North,available,4,4,"Garden/Park, Main Road, Pool",Bangalore
2,others,0.99,1245.0,5,Semi-Furnished,West,available,2,1,Main Road,Bangalore
1,others,0.825,857.0,2,Semi-Furnished,South,not sure,1,2,Main Road,Bangalore
2,others,0.75,1044.0,2,Semi-Furnished,East,not sure,2,1,Main Road,Bangalore
3,others,1.75,1600.0,1,Semi-Furnished,East,available,2,2,Garden/Park,Bangalore
3,others,2.0,1450.0,3,Unfurnished,East,not sure,2,2,Main Road,Bangalore
2,others,1.15,1364.0,1,Furnished,East,not sure,2,1,Main Road,Bangalore
2,others,1.3,1337.0,6,Semi-Furnished,West,available,2,2,Garden/Park,Bangalore
2,others,1.32,1495.0,10+,Semi-Furnished,North,available,2,2,Garden/Park,Bangalore
2,others,0.47,1025.0,4,Unfurnished,East,not sure,2,1,Main Road,Bangalore
4+,JP Nagar,3.0,3140.0,10+,Semi-Furnished,North,available,4+,2,Main Road,Bangalore
4,Jayanagar,2.75,1650.0,3,Furnished,East,not sure,3,1,Main Road,Bangalore
2,JP Nagar,1.2,1530.0,7,Semi-Furnished,West,available,2,4,"Garden/Park, Main Road",Bangalore
2,others,0.6679999999999999,1364.0,2,Semi-Furnished,West,available,2,1,"Garden/Park, Main Road, Pool",Bangalore
4,others,1.8,1100.0,1,Furnished,East,not sure,4,2,Main Road,Bangalore
3,others,1.05,1090.0,3,Unfurnished,East,available,2,2,"Garden/Park, Main Road",Bangalore
3,others,0.95,1370.0,4,Semi-Furnished,North,not sure,2,1,Main Road,Bangalore
2,others,0.95,1190.0,2,Semi-Furnished,East,available,2,1,Main Road,Bangalore
2,others,0.96,600.0,10+,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road",Bangalore
3,others,2.0,2710.0,2,Semi-Furnished,East,not sure,4,1,Main Road,Bangalore
3,Thanisandra Main Road,2.7,1675.0,2,Unfurnished,North - West,available,3,1,Garden/Park,Bangalore
3,others,1.35,1780.0,1,Semi-Furnished,East,not sure,3,1,Main Road,Bangalore
2,others,0.72,1140.0,3,Unfurnished,North - East,not sure,2,1,Main Road,Bangalore
4,others,1.52,1902.0,4,Unfurnished,North,not sure,3,1,"Garden/Park, Main Road, Pool",Bangalore
2,others,0.5,1100.0,1,Furnished,North - East,not sure,2,1,Main Road,Bangalore
2,others,0.55,1400.0,10+,Semi-Furnished,East,available,2,1,Main Road,Bangalore
2,Whitefield,1.03,1462.0,4,Semi-Furnished,East,not sure,1,1,Main Road,Bangalore
3,others,1.5,1600.0,3,Furnished,West,available,3,1,Main Road,Bangalore
2,others,0.59,1200.0,4,Semi-Furnished,North,available,2,2,Main Road,Bangalore
2,Outer Ring Road,1.45,1245.0,5,Furnished,East,available,2,2,"Garden/Park, Main Road, Pool",Bangalore
3,others,3.5,1777.0,2,Unfurnished,East,not sure,3,1,Main Road,Bangalore
2,others,4.5,4000.0,2,Semi-Furnished,East,not sure,1,1,Main Road,Bangalore
2,others,0.52,1019.0,4,Semi-Furnished,West,available,2,2,Main Road,Bangalore
2,others,1.0,1116.0,2,Unfurnished,East,not sure,2,2,"Garden/Park, Main Road, Pool",Bangalore
2,others,0.85,1200.0,10+,Unfurnished,East,not sure,2,2,Main Road,Bangalore
2,others,0.42,875.0,4,Furnished,East,not sure,2,2,Main Road,Bangalore
2,others,1.1,959.0,8,Semi-Furnished,East,not sure,2,1,Main Road,Bangalore
2,others,0.31,810.0,4,Semi-Furnished,North,not sure,2,2,Main Road,Bangalore
2,others,1.08,844.0,2,Unfurnished,East,available,2,1,"Garden/Park, Main Road, Pool",Bangalore
2,others,0.785,800.0,10+,Semi-Furnished,North - East,not sure,2,1,"Garden/Park, Main Road",Bangalore
3,others,1.55,1400.0,3,Furnished,East,not sure,3,2,Main Road,Bangalore
2,HSR Layout,1.13,1205.0,2,Unfurnished,East,available,2,1,"Garden/Park, Main Road, Pool",Bangalore
3,others,5.95,3000.0,4,Unfurnished,East,not sure,4,3,Garden/Park,Bangalore
2,others,0.95,1230.0,3,Unfurnished,East,not sure,2,2,"Garden/Park, Main Road, Pool",Bangalore
2,others,0.467,1150.0,1,Semi-Furnished,East,available,2,2,Main Road,Bangalore
3,others,1.4,1626.0,5,Unfurnished,East,available,2,1,Main Road,Bangalore
3,others,1.7,1778.0,1,Unfurnished,East,not sure,3,2,Main Road,Bangalore
1,others,1.59,430.0,10,Unfurnished,East,not sure,1,1,Main Road,Bangalore
4,others,5.25,3754.0,3,Unfurnished,East,not sure,4+,2,Main Road,Bangalore
2,others,0.45,1200.0,4,Unfurnished,East,not sure,2,2,"Garden/Park, Main Road, Pool",Bangalore
2,Jakkur,0.55,1060.0,5,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road, Pool",Bangalore
3,others,1.3,1800.0,5,Unfurnished,East,available,4,3,Main Road,Bangalore
4+,others,1.8,1500.0,2,Furnished,East,available,4+,3,Main Road,Bangalore
2,others,0.76,1000.0,3,Semi-Furnished,East,not sure,2,1,Main Road,Bangalore
3,HSR Layout,2.5,1950.0,3,Semi-Furnished,East,not sure,3,2,Main Road,Bangalore
3,others,1.03,1480.0,10+,Unfurnished,East,not sure,2,2,"Garden/Park, Main Road, Pool",Bangalore
2,others,0.65,896.0,3,Unfurnished,East,available,2,1,Main Road,Bangalore
3,others,1.75,1700.0,6,Furnished,East,not sure,2,2,"Garden/Park, Main Road",Bangalore
4,others,2.65,2650.0,2,Semi-Furnished,East,not sure,4,1,Main Road,Bangalore
2,Thanisandra,3.25,1660.0,4,Unfurnished,North - East,available,3,2,"Garden/Park, Main Road",Bangalore
2,others,0.6,883.0,6,Semi-Furnished,South,available,2,1,Main Road,Bangalore
2,others,1.0,1100.0,2,Unfurnished,East,not sure,3,2,Main Road,Bangalore
1,others,0.69,605.0,10+,Unfurnished,East,not sure,1,1,Main Road,Bangalore
3,others,1.59,2199.0,3,Unfurnished,East,not sure,3,2,Main Road,Bangalore
2,others,0.42,1160.0,3,Semi-Furnished,East,not sure,2,1,Main Road,Bangalore
3,others,1.8,2010.0,2,Unfurnished,North,available,3,2,Main Road,Bangalore
2,others,0.58,965.0,2,Semi-Furnished,East,not sure,2,2,Main Road,Bangalore
4+,others,1.8,1241.0,10+,Unfurnished,East,not sure,2,1,Main Road,Bangalore
2,others,1.35,1061.0,7,Unfurnished,East,available,2,1,Main Road,Bangalore
2,others,0.53,1200.0,2,Semi-Furnished,North - East,not sure,2,2,Main Road,Bangalore
2,others,1.0,2000.0,10+,Unfurnished,East,not sure,2,1,Main Road,Bangalore
2,others,0.6,951.0,5,Semi-Furnished,East,not sure,2,2,Main Road,Bangalore
2,others,0.65,1163.0,10+,Unfurnished,East,not sure,2,2,Main Road,Bangalore
2,others,0.7,1100.0,1,Semi-Furnished,North,not sure,2,1,Main Road,Bangalore
2,others,0.475,975.0,4,Unfurnished,East,available,2,2,Main Road,Bangalore
3,others,1.65,2400.0,2,Unfurnished,North,available,3,3,Main Road,Bangalore
3,others,1.7,1250.0,3,Semi-Furnished,East,available,3,2,Main Road,Bangalore
3,others,5.25,2966.0,10+,Unfurnished,East,not sure,4,3,"Garden/Park, Main Road, Pool",Bangalore
2,others,1.02,1098.0,9,Unfurnished,North,not sure,2,1,Garden/Park,Bangalore
3,Hennur Main Road,1.3,1445.0,1,Semi-Furnished,North - East,not sure,3,1,Garden/Park,Bangalore
2,others,1.65,1200.0,10+,Semi-Furnished,North - East,available,4,1,Main Road,Bangalore
3,Hebbal,3.0,1985.0,4,Semi-Furnished,East,available,3,2,Garden/Park,Bangalore
2,others,0.48,1100.0,3,Unfurnished,East,available,2,2,"Garden/Park, Main Road",Bangalore
3,others,0.9,1227.0,2,Unfurnished,East,available,3,1,"Garden/Park, Main Road",Bangalore
2,others,0.495,1050.0,2,Unfurnished,West,not sure,2,2,"Main Road, Pool",Bangalore
3,others,3.3,2200.0,4,Unfurnished,East,available,3,2,"Garden/Park, Main Road",Bangalore
3,others,2.5,1700.0,3,Unfurnished,North,not sure,3,1,Main Road,Bangalore
2,others,1.15,1185.0,3,Unfurnished,East,not sure,2,3,Main Road,Bangalore
3,others,1.17,1625.0,4,Unfurnished,East,available,3,2,Garden/Park,Bangalore
2,others,0.72,795.0,10+,Unfurnished,East,not sure,2,1,Main Road,Bangalore
3,others,2.0,2360.0,7,Unfurnished,East,not sure,4,2,Main Road,Bangalore
4,Whitefield,5.8,3434.0,10+,Furnished,North - East,not sure,4,1,Main Road,Bangalore
2,others,0.695,795.0,4,Unfurnished,East,not sure,2,1,Main Road,Bangalore
2,others,0.63,1085.0,4,Semi-Furnished,West,available,2,1,Main Road,Bangalore
2,others,4.0,1200.0,1,Semi-Furnished,East,available,2,1,"Garden/Park, Main Road",Bangalore
3,others,3.5,2047.0,3,Semi-Furnished,East,available,3,4,"Garden/Park, Main Road",Bangalore
4+,others,3.75,5000.0,3,Semi-Furnished,South,available,4+,1,Main Road,Bangalore
2,others,0.52,1050.0,3,Unfurnished,North - East,not sure,2,1,Main Road,Bangalore
3,others,0.758,1318.0,3,Unfurnished,East,not sure,3,2,Main Road,Bangalore
2,others,0.7,1070.0,3,Semi-Furnished,East,not sure,2,1,Main Road,Bangalore
3,Bagaluru,1.1,1068.0,2,Unfurnished,East,available,2,1,"Garden/Park, Main Road, Pool",Bangalore
3,others,1.3,1800.0,1,Semi-Furnished,North - East,available,4,2,"Garden/Park, Main Road",Bangalore
2,Bagaluru,0.87,939.0,7,Unfurnished,East,not sure,2,1,Main Road,Bangalore
